"table_schema","table_name","column_name","data_type"
"afecciones","biodiversidad_ospar","superficie_ha","double precision"
"afecciones","biodiversidad_ospar","gdb_geomattr_data","character varying"
"afecciones","biodiversidad_ospar","geom","USER-DEFINED"
"afecciones","biodiversidad_rampe","gid","integer"
"afecciones","biodiversidad_rampe","id","character varying"
"afecciones","biodiversidad_rampe","objectid","integer"
"afecciones","biodiversidad_rampe","tipo","character varying"
"afecciones","biodiversidad_rampe","site_name","character varying"
"afecciones","biodiversidad_rampe","site_code","character varying"
"afecciones","biodiversidad_rampe","superficie_ha","double precision"
"afecciones","biodiversidad_rampe","gdb_geomattr_data","character varying"
"afecciones","biodiversidad_rampe","geom","USER-DEFINED"
"afecciones","biodiversidad_ramsar","gid","integer"
"afecciones","biodiversidad_ramsar","id","character varying"
"afecciones","biodiversidad_ramsar","objectid","integer"
"afecciones","biodiversidad_ramsar","ccaa_ramsa","character varying"
"afecciones","biodiversidad_ramsar","ccaa_n_ram","character varying"
"afecciones","biodiversidad_ramsar","prov_n_ram","character varying"
"afecciones","biodiversidad_ramsar","ram_code","integer"
"afecciones","biodiversidad_ramsar","ram_name","character varying"
"afecciones","biodiversidad_ramsar","ram_supofi","integer"
"afecciones","biodiversidad_ramsar","nuts_ram","integer"
"afecciones","biodiversidad_ramsar","ram_boe","character varying"
"afecciones","biodiversidad_ramsar","costa_ram","character varying"
"afecciones","biodiversidad_ramsar","marino_ram","character varying"
"afecciones","biodiversidad_ramsar","gdb_geomattr_data","character varying"
"afecciones","biodiversidad_ramsar","geom","USER-DEFINED"
"afecciones","biodiversidad_riquezaespecies","gid","integer"
"afecciones","biodiversidad_riquezaespecies","id","character varying"
"afecciones","biodiversidad_riquezaespecies","objectid","integer"
"afecciones","biodiversidad_riquezaespecies","huso","integer"
"afecciones","biodiversidad_riquezaespecies","zona","character varying"
"afecciones","biodiversidad_riquezaespecies","cuadri100","character varying"
"afecciones","biodiversidad_riquezaespecies","cuadri10","character varying"
"afecciones","biodiversidad_riquezaespecies","cod10x10","character varying"
"afecciones","biodiversidad_riquezaespecies","riquezaesp","double precision"
"afecciones","biodiversidad_riquezaespecies","gdb_geomattr_data","character varying"
"afecciones","biodiversidad_riquezaespecies","geom","USER-DEFINED"
"afecciones","biodiversidad_zepim","gid","integer"
"afecciones","biodiversidad_zepim","id","character varying"
"afecciones","biodiversidad_zepim","objectid","integer"
"afecciones","biodiversidad_zepim","ccaa_zepim","integer"
"afecciones","biodiversidad_zepim","ccaa_n_zepim","character varying"
"afecciones","biodiversidad_zepim","zepim_code","integer"
"afecciones","biodiversidad_zepim","zepim_name","character varying"
"afecciones","biodiversidad_zepim","nuts_zepim","integer"
"afecciones","biodiversidad_zepim","costa_zepi","character varying"
"afecciones","biodiversidad_zepim","marino_zep","character varying"
"afecciones","biodiversidad_zepim","superficie_ha","double precision"
"afecciones","biodiversidad_zepim","gdb_geomattr_data","character varying"
"afecciones","biodiversidad_zepim","geom","USER-DEFINED"
"afecciones","comun_comarcas_agrarias","gid","integer"
"afecciones","comun_comarcas_agrarias","id","character varying"
"afecciones","comun_comarcas_agrarias","objectid","integer"
"afecciones","comun_comarcas_agrarias","co_ccaa","integer"
"afecciones","comun_comarcas_agrarias","ds_ccaa","character varying"
"afecciones","comun_comarcas_agrarias","co_provinc","integer"
"afecciones","comun_comarcas_agrarias","ds_provinc","character varying"
"afecciones","comun_comarcas_agrarias","co_comarca","integer"
"afecciones","comun_comarcas_agrarias","ds_comarca","character varying"
"afecciones","comun_comarcas_agrarias","gdb_geomattr_data","character varying"
"afecciones","comun_comarcas_agrarias","geom","USER-DEFINED"
"afecciones","comun_comarcas_ganaderas","gid","integer"
"afecciones","comun_comarcas_ganaderas","id","character varying"
"afecciones","comun_comarcas_ganaderas","objectid","integer"
"afecciones","comun_comarcas_ganaderas","comarca_sgsa","character varying"
"afecciones","comun_comarcas_ganaderas","com_sgsa_nom","character varying"
"afecciones","comun_comarcas_ganaderas","gdb_geomattr_data","character varying"
"afecciones","comun_comarcas_ganaderas","geom","USER-DEFINED"
"afecciones","costas_areas_marinas","gid","integer"
"afecciones","costas_areas_marinas","id","character varying"
"afecciones","costas_areas_marinas","objectid","integer"
"afecciones","costas_areas_marinas","cod_ddmm","integer"
"afecciones","costas_areas_marinas","id_local","character varying"
"afecciones","costas_areas_marinas","uri","character varying"
"afecciones","costas_areas_marinas","dt_version","date"
"afecciones","costas_areas_marinas","id_tematico","character varying"
"afecciones","costas_areas_marinas","nombre_int","character varying"
"afecciones","costas_areas_marinas","nombre","character varying"
"afecciones","costas_areas_marinas","idioma","character varying"
"afecciones","costas_areas_marinas","dt_ini_validez","date"
"afecciones","costas_areas_marinas","dt_fin_validez","date"
"afecciones","costas_areas_marinas","gdb_geomattr_data","character varying"
"afecciones","costas_areas_marinas","geom","USER-DEFINED"
"afecciones","costas_demarcaciones_marinas","gid","integer"
"afecciones","costas_demarcaciones_marinas","id","character varying"
"afecciones","costas_demarcaciones_marinas","objectid","integer"
"afecciones","costas_demarcaciones_marinas","gml_id","character varying"
"afecciones","costas_demarcaciones_marinas","localld","character varying"
"afecciones","costas_demarcaciones_marinas","namespace","character varying"
"afecciones","costas_demarcaciones_marinas","identifier","character varying"
"afecciones","costas_demarcaciones_marinas","identifi_1","character varying"
"afecciones","costas_demarcaciones_marinas","language","character varying"
"afecciones","costas_demarcaciones_marinas","nativeness","character varying"
"afecciones","costas_demarcaciones_marinas","namestatus","character varying"
"afecciones","costas_demarcaciones_marinas","sourceofna","character varying"
"afecciones","costas_demarcaciones_marinas","pronunciat","character varying"
"afecciones","costas_demarcaciones_marinas","text","character varying"
"afecciones","costas_demarcaciones_marinas","script","character varying"
"afecciones","costas_demarcaciones_marinas","beginposit","date"
"afecciones","costas_demarcaciones_marinas","characters","character varying"
"afecciones","costas_demarcaciones_marinas","language_1","character varying"
"afecciones","costas_demarcaciones_marinas","competenta","character varying"
"afecciones","costas_demarcaciones_marinas","competen_1","character varying"
"afecciones","costas_demarcaciones_marinas","electronic","character varying"
"afecciones","costas_demarcaciones_marinas","website","character varying"
"afecciones","costas_demarcaciones_marinas","beginlifes","timestamp with time zone"
"afecciones","costas_demarcaciones_marinas","endlifespa","character varying"
"afecciones","costas_demarcaciones_marinas","name","character varying"
"afecciones","costas_demarcaciones_marinas","date","character varying"
"afecciones","costas_demarcaciones_marinas","link","character varying"
"afecciones","costas_demarcaciones_marinas","superficie","character varying"
"afecciones","costas_demarcaciones_marinas","gdb_geomattr_data","character varying"
"afecciones","costas_demarcaciones_marinas","geom","USER-DEFINED"
"afecciones","costas_estaciones_seguimiento","gid","integer"
"afecciones","costas_estaciones_seguimiento","id","character varying"
"afecciones","costas_estaciones_seguimiento","objectid","integer"
"afecciones","costas_estaciones_seguimiento","codigo","character varying"
"afecciones","costas_estaciones_seguimiento","nombre","character varying"
"afecciones","costas_estaciones_seguimiento","ds_url","character varying"
"afecciones","costas_estaciones_seguimiento","masa_agua","character varying"
"afecciones","costas_estaciones_seguimiento","prof","double precision"
"afecciones","costas_estaciones_seguimiento","dt_ini_medida","timestamp with time zone"
"afecciones","costas_estaciones_seguimiento","dt_fin_medida","timestamp with time zone"
"afecciones","costas_estaciones_seguimiento","epoca_muest","character varying"
"afecciones","costas_estaciones_seguimiento","param_fq","integer"
"afecciones","costas_estaciones_seguimiento","sps","integer"
"afecciones","costas_estaciones_seguimiento","hab_bento","integer"
"afecciones","costas_estaciones_seguimiento","hab_pel","integer"
"afecciones","costas_estaciones_seguimiento","sp_inv","integer"
"afecciones","costas_estaciones_seguimiento","basuras","integer"
"afecciones","costas_estaciones_seguimiento","contamin","integer"
"afecciones","costas_estaciones_seguimiento","nutrientes","integer"
"afecciones","costas_estaciones_seguimiento","ruido","integer"
"afecciones","costas_estaciones_seguimiento","est_eco_dma","integer"
"afecciones","costas_estaciones_seguimiento","meteo","integer"
"afecciones","costas_estaciones_seguimiento","patog","integer"
"afecciones","costas_estaciones_seguimiento","actividad","integer"
"afecciones","costas_estaciones_seguimiento","otros","integer"
"afecciones","costas_estaciones_seguimiento","proposito","character varying"
"afecciones","costas_estaciones_seguimiento","dh","character varying"
"afecciones","costas_estaciones_seguimiento","dm","character varying"
"afecciones","costas_estaciones_seguimiento","notas","character varying"
"afecciones","costas_estaciones_seguimiento","autoridad","character varying"
"afecciones","costas_estaciones_seguimiento","tipo_esta","character varying"
"afecciones","costas_estaciones_seguimiento","frecuencia","character varying"
"afecciones","costas_estaciones_seguimiento","gdb_geomattr_data","character varying"
"afecciones","costas_estaciones_seguimiento","geom","USER-DEFINED"
"afecciones","costas_nucleos_excluidos","gid","integer"
"afecciones","costas_nucleos_excluidos","id","character varying"
"afecciones","costas_nucleos_excluidos","objectid","integer"
"afecciones","costas_nucleos_excluidos","id_tramo","integer"
"afecciones","costas_nucleos_excluidos","provincia","character varying"
"afecciones","costas_nucleos_excluidos","referencia","character varying"
"afecciones","costas_nucleos_excluidos","tm","character varying"
"afecciones","costas_nucleos_excluidos","estado","character varying"
"afecciones","costas_nucleos_excluidos","sit_admin","character varying"
"afecciones","costas_nucleos_excluidos","label","character varying"
"afecciones","costas_nucleos_excluidos","figura","character varying"
"afecciones","costas_nucleos_excluidos","tipo_linea","character varying"
"afecciones","costas_nucleos_excluidos","gdb_geomattr_data","character varying"
"afecciones","costas_nucleos_excluidos","geom","USER-DEFINED"
"afecciones","costas_poem_alto_pot_act_por_zapap","gid","integer"
"afecciones","costas_poem_alto_pot_act_por_zapap","id","character varying"
"afecciones","costas_poem_alto_pot_act_por_zapap","objectid","integer"
"afecciones","costas_poem_alto_pot_act_por_zapap","codigo","character varying"
"afecciones","costas_poem_alto_pot_act_por_zapap","nomb_zona","character varying"
"afecciones","costas_poem_alto_pot_act_por_zapap","tipo","character varying"
"afecciones","costas_poem_alto_pot_act_por_zapap","dm","character varying"
"afecciones","costas_poem_alto_pot_act_por_zapap","sup_m2","double precision"
"afecciones","costas_poem_alto_pot_act_por_zapap","epsg_sup","character varying"
"afecciones","costas_poem_alto_pot_act_por_zapap","fecha_pub","character varying"
"afecciones","costas_poem_alto_pot_act_por_zapap","ciclo_poem","character varying"
"afecciones","costas_poem_alto_pot_act_por_zapap","gdb_geomattr_data","character varying"
"afecciones","costas_poem_alto_pot_act_por_zapap","geom","USER-DEFINED"
"afecciones","costas_poem_alto_pot_acuicu_zapac","gid","integer"
"afecciones","costas_poem_alto_pot_acuicu_zapac","id","character varying"
"afecciones","costas_poem_alto_pot_acuicu_zapac","objectid","integer"
"afecciones","costas_poem_alto_pot_acuicu_zapac","codigo","character varying"
"afecciones","costas_poem_alto_pot_acuicu_zapac","tipo","character varying"
"afecciones","costas_poem_alto_pot_acuicu_zapac","dm","character varying"
"afecciones","costas_poem_alto_pot_acuicu_zapac","sup_km2","double precision"
"afecciones","costas_poem_alto_pot_acuicu_zapac","epsg_sup","character varying"
"afecciones","costas_poem_alto_pot_acuicu_zapac","fecha_pub","character varying"
"afecciones","costas_poem_alto_pot_acuicu_zapac","ciclo_poem","character varying"
"afecciones","costas_poem_alto_pot_acuicu_zapac","gdb_geomattr_data","character varying"
"afecciones","costas_poem_alto_pot_acuicu_zapac","geom","USER-DEFINED"
"afecciones","costas_poem_alto_pot_aridos_zapea","gid","integer"
"afecciones","costas_poem_alto_pot_aridos_zapea","id","character varying"
"afecciones","costas_poem_alto_pot_aridos_zapea","objectid","integer"
"afecciones","costas_poem_alto_pot_aridos_zapea","codigo","character varying"
"afecciones","costas_poem_alto_pot_aridos_zapea","tipo","character varying"
"afecciones","costas_poem_alto_pot_aridos_zapea","dm","character varying"
"afecciones","costas_poem_alto_pot_aridos_zapea","sup_km2","double precision"
"afecciones","costas_poem_alto_pot_aridos_zapea","epsg_sup","character varying"
"afecciones","costas_poem_alto_pot_aridos_zapea","fecha_pub","character varying"
"afecciones","costas_poem_alto_pot_aridos_zapea","ciclo_poem","character varying"
"afecciones","costas_poem_alto_pot_aridos_zapea","gdb_geomattr_data","character varying"
"afecciones","costas_poem_alto_pot_aridos_zapea","geom","USER-DEFINED"
"afecciones","costas_poem_alto_pot_biodiv_zapbd","gid","integer"
"afecciones","costas_poem_alto_pot_biodiv_zapbd","id","character varying"
"afecciones","costas_poem_alto_pot_biodiv_zapbd","objectid","integer"
"afecciones","costas_poem_alto_pot_biodiv_zapbd","codigo","character varying"
"afecciones","costas_poem_alto_pot_biodiv_zapbd","tipo","character varying"
"afecciones","costas_poem_alto_pot_biodiv_zapbd","dm","character varying"
"afecciones","costas_poem_alto_pot_biodiv_zapbd","sup_km2","double precision"
"afecciones","costas_poem_alto_pot_biodiv_zapbd","epsg_sup","character varying"
"afecciones","costas_poem_alto_pot_biodiv_zapbd","fecha_pub","character varying"
"afecciones","costas_poem_alto_pot_biodiv_zapbd","ciclo_poem","character varying"
"afecciones","costas_poem_alto_pot_biodiv_zapbd","gdb_geomattr_data","character varying"
"afecciones","costas_poem_alto_pot_biodiv_zapbd","geom","USER-DEFINED"
"afecciones","costas_poem_alto_pot_ene_eol_zaper","gid","integer"
"afecciones","costas_poem_alto_pot_ene_eol_zaper","id","character varying"
"afecciones","costas_poem_alto_pot_ene_eol_zaper","objectid","integer"
"afecciones","costas_poem_alto_pot_ene_eol_zaper","codigo","character varying"
"afecciones","costas_poem_alto_pot_ene_eol_zaper","tipo","character varying"
"afecciones","costas_poem_alto_pot_ene_eol_zaper","dm","character varying"
"afecciones","costas_poem_alto_pot_ene_eol_zaper","sup_km2","double precision"
"afecciones","costas_poem_alto_pot_ene_eol_zaper","epsg_sup","character varying"
"afecciones","costas_poem_alto_pot_ene_eol_zaper","fecha_pub","character varying"
"afecciones","costas_poem_alto_pot_ene_eol_zaper","ciclo_poem","character varying"
"afecciones","costas_poem_alto_pot_ene_eol_zaper","gdb_geomattr_data","character varying"
"afecciones","costas_poem_alto_pot_ene_eol_zaper","geom","USER-DEFINED"
"afecciones","costas_poem_alto_pot_inv_des_zapid","gid","integer"
"afecciones","costas_poem_alto_pot_inv_des_zapid","id","character varying"
"afecciones","costas_poem_alto_pot_inv_des_zapid","objectid","integer"
"afecciones","costas_poem_alto_pot_inv_des_zapid","codigo","character varying"
"afecciones","costas_poem_alto_pot_inv_des_zapid","nomb_zona","character varying"
"afecciones","costas_poem_alto_pot_inv_des_zapid","proponente","character varying"
"afecciones","costas_poem_alto_pot_inv_des_zapid","tipo","character varying"
"afecciones","costas_poem_alto_pot_inv_des_zapid","dm","character varying"
"afecciones","costas_poem_alto_pot_inv_des_zapid","sup_km2","double precision"
"afecciones","costas_poem_alto_pot_inv_des_zapid","epsg_sup","character varying"
"afecciones","costas_poem_alto_pot_inv_des_zapid","fecha_pub","character varying"
"afecciones","costas_poem_alto_pot_inv_des_zapid","ciclo_poem","character varying"
"afecciones","costas_poem_alto_pot_inv_des_zapid","gdb_geomattr_data","character varying"
"afecciones","costas_poem_alto_pot_inv_des_zapid","geom","USER-DEFINED"
"afecciones","costas_poem_ambito","gid","integer"
"afecciones","costas_poem_ambito","id","character varying"
"afecciones","costas_poem_ambito","objectid","integer"
"afecciones","costas_poem_ambito","nombre","character varying"
"afecciones","costas_poem_ambito","codigo","character varying"
"afecciones","costas_poem_ambito","dm","character varying"
"afecciones","costas_poem_ambito","sup_km2","double precision"
"afecciones","costas_poem_ambito","epsg_sup","character varying"
"afecciones","costas_poem_ambito","fecha_pub","character varying"
"afecciones","costas_poem_ambito","ciclo_poem","character varying"
"afecciones","costas_poem_ambito","gdb_geomattr_data","character varying"
"afecciones","costas_poem_ambito","geom","USER-DEFINED"
"afecciones","costas_poem_uso_prio_aridos_zupea","gid","integer"
"afecciones","costas_poem_uso_prio_aridos_zupea","id","character varying"
"afecciones","costas_poem_uso_prio_aridos_zupea","objectid","integer"
"afecciones","costas_poem_uso_prio_aridos_zupea","codigo","character varying"
"afecciones","costas_poem_uso_prio_aridos_zupea","tipo","character varying"
"afecciones","costas_poem_uso_prio_aridos_zupea","dm","character varying"
"afecciones","costas_poem_uso_prio_aridos_zupea","sup_km2","double precision"
"afecciones","costas_poem_uso_prio_aridos_zupea","epsg_sup","character varying"
"afecciones","costas_poem_uso_prio_aridos_zupea","fecha_pub","character varying"
"afecciones","costas_poem_uso_prio_aridos_zupea","ciclo_poem","character varying"
"afecciones","costas_poem_uso_prio_aridos_zupea","gdb_geomattr_data","character varying"
"afecciones","costas_poem_uso_prio_aridos_zupea","geom","USER-DEFINED"
"afecciones","costas_poem_uso_prio_biodiv_zupbd","gid","integer"
"afecciones","costas_poem_uso_prio_biodiv_zupbd","id","character varying"
"afecciones","costas_poem_uso_prio_biodiv_zupbd","objectid","integer"
"afecciones","costas_poem_uso_prio_biodiv_zupbd","codigo","character varying"
"afecciones","costas_poem_uso_prio_biodiv_zupbd","tipo","character varying"
"afecciones","costas_poem_uso_prio_biodiv_zupbd","dm","character varying"
"afecciones","costas_poem_uso_prio_biodiv_zupbd","sup_km2","double precision"
"afecciones","costas_poem_uso_prio_biodiv_zupbd","epsg_sup","character varying"
"afecciones","costas_poem_uso_prio_biodiv_zupbd","fecha_pub","character varying"
"afecciones","costas_poem_uso_prio_biodiv_zupbd","ciclo_poem","character varying"
"afecciones","costas_poem_uso_prio_biodiv_zupbd","gdb_geomattr_data","character varying"
"afecciones","costas_poem_uso_prio_biodiv_zupbd","geom","USER-DEFINED"
"afecciones","costas_poem_uso_prio_def_nac_zupdn","gid","integer"
"afecciones","costas_poem_uso_prio_def_nac_zupdn","id","character varying"
"afecciones","costas_poem_uso_prio_def_nac_zupdn","objectid","integer"
"afecciones","costas_poem_uso_prio_def_nac_zupdn","codigo","character varying"
"afecciones","costas_poem_uso_prio_def_nac_zupdn","tipo","character varying"
"afecciones","costas_poem_uso_prio_def_nac_zupdn","dm","character varying"
"afecciones","costas_poem_uso_prio_def_nac_zupdn","sup_km2","double precision"
"afecciones","costas_poem_uso_prio_def_nac_zupdn","epsg_sup","character varying"
"afecciones","costas_poem_uso_prio_def_nac_zupdn","fecha_pub","character varying"
"afecciones","costas_poem_uso_prio_def_nac_zupdn","ciclo_poem","character varying"
"afecciones","costas_poem_uso_prio_def_nac_zupdn","gdb_geomattr_data","character varying"
"afecciones","costas_poem_uso_prio_def_nac_zupdn","geom","USER-DEFINED"
"afecciones","costas_poem_uso_prio_inv_des_zupid","gid","integer"
"afecciones","costas_poem_uso_prio_inv_des_zupid","id","character varying"
"afecciones","costas_poem_uso_prio_inv_des_zupid","objectid","integer"
"afecciones","costas_poem_uso_prio_inv_des_zupid","codigo","character varying"
"afecciones","costas_poem_uso_prio_inv_des_zupid","nomb_zona","character varying"
"afecciones","costas_poem_uso_prio_inv_des_zupid","tipo","character varying"
"afecciones","costas_poem_uso_prio_inv_des_zupid","dm","character varying"
"afecciones","costas_poem_uso_prio_inv_des_zupid","sup_km2","double precision"
"afecciones","costas_poem_uso_prio_inv_des_zupid","epsg_sup","character varying"
"afecciones","costas_poem_uso_prio_inv_des_zupid","fecha_pub","character varying"
"afecciones","costas_poem_uso_prio_inv_des_zupid","ciclo_poem","character varying"
"afecciones","costas_poem_uso_prio_inv_des_zupid","gdb_geomattr_data","character varying"
"afecciones","costas_poem_uso_prio_inv_des_zupid","geom","USER-DEFINED"
"afecciones","costas_poem_uso_prio_navega_zupsn","gid","integer"
"afecciones","costas_poem_uso_prio_navega_zupsn","id","character varying"
"afecciones","costas_poem_uso_prio_navega_zupsn","objectid","integer"
"afecciones","costas_poem_uso_prio_navega_zupsn","codigo","character varying"
"afecciones","costas_poem_uso_prio_navega_zupsn","nomb_zona","character varying"
"afecciones","costas_poem_uso_prio_navega_zupsn","tipo","character varying"
"afecciones","costas_poem_uso_prio_navega_zupsn","dm","character varying"
"afecciones","costas_poem_uso_prio_navega_zupsn","sup_km2","double precision"
"afecciones","costas_poem_uso_prio_navega_zupsn","epsg_sup","character varying"
"afecciones","costas_poem_uso_prio_navega_zupsn","fecha_pub","character varying"
"afecciones","costas_poem_uso_prio_navega_zupsn","ciclo_poem","character varying"
"afecciones","costas_poem_uso_prio_navega_zupsn","gdb_geomattr_data","character varying"
"afecciones","costas_poem_uso_prio_navega_zupsn","geom","USER-DEFINED"
"afecciones","costas_poem_uso_prio_pat_cul_zuppc","gid","integer"
"afecciones","costas_poem_uso_prio_pat_cul_zuppc","id","character varying"
"afecciones","costas_poem_uso_prio_pat_cul_zuppc","objectid","integer"
"afecciones","costas_poem_uso_prio_pat_cul_zuppc","codigo","character varying"
"afecciones","costas_poem_uso_prio_pat_cul_zuppc","nomb_zona","character varying"
"afecciones","costas_poem_uso_prio_pat_cul_zuppc","tipo","character varying"
"afecciones","costas_poem_uso_prio_pat_cul_zuppc","subtipo","character varying"
"afecciones","costas_poem_uso_prio_pat_cul_zuppc","dm","character varying"
"afecciones","costas_poem_uso_prio_pat_cul_zuppc","sup_m2","double precision"
"afecciones","costas_poem_uso_prio_pat_cul_zuppc","epsg_sup","character varying"
"afecciones","costas_poem_uso_prio_pat_cul_zuppc","fecha_pub","character varying"
"afecciones","costas_poem_uso_prio_pat_cul_zuppc","ciclo_poem","character varying"
"afecciones","costas_poem_uso_prio_pat_cul_zuppc","gdb_geomattr_data","character varying"
"afecciones","costas_poem_uso_prio_pat_cul_zuppc","geom","USER-DEFINED"
"afecciones","costas_servidumbre_proteccion","gid","integer"
"afecciones","costas_servidumbre_proteccion","id","character varying"
"afecciones","costas_servidumbre_proteccion","objectid","integer"
"afecciones","costas_servidumbre_proteccion","id_tramo","integer"
"afecciones","costas_servidumbre_proteccion","provincia","character varying"
"afecciones","costas_servidumbre_proteccion","referencia","character varying"
"afecciones","costas_servidumbre_proteccion","tm","character varying"
"afecciones","costas_servidumbre_proteccion","estado","character varying"
"afecciones","costas_servidumbre_proteccion","sit_admin","character varying"
"afecciones","costas_servidumbre_proteccion","tipo_linea","character varying"
"afecciones","costas_servidumbre_proteccion","llabel","character varying"
"afecciones","costas_servidumbre_proteccion","gdb_geomattr_data","character varying"
"afecciones","costas_servidumbre_proteccion","geom","USER-DEFINED"
"afecciones","costas_transectos_de_seguimiento","gid","integer"
"afecciones","costas_transectos_de_seguimiento","id","character varying"
"afecciones","costas_transectos_de_seguimiento","objectid","integer"
"afecciones","costas_transectos_de_seguimiento","codigo","character varying"
"afecciones","costas_transectos_de_seguimiento","nombre","character varying"
"afecciones","costas_transectos_de_seguimiento","ds_url","character varying"
"afecciones","costas_transectos_de_seguimiento","masa_agua","character varying"
"afecciones","costas_transectos_de_seguimiento","prof","double precision"
"afecciones","costas_transectos_de_seguimiento","dt_ini_medida","timestamp with time zone"
"afecciones","costas_transectos_de_seguimiento","dt_fin_medida","timestamp with time zone"
"afecciones","costas_transectos_de_seguimiento","epoca_muest","character varying"
"afecciones","costas_transectos_de_seguimiento","param_fq","integer"
"afecciones","costas_transectos_de_seguimiento","sps","integer"
"afecciones","costas_transectos_de_seguimiento","hab_bento","integer"
"afecciones","costas_transectos_de_seguimiento","hab_pel","integer"
"afecciones","costas_transectos_de_seguimiento","sp_inv","integer"
"afecciones","costas_transectos_de_seguimiento","basuras","integer"
"afecciones","costas_transectos_de_seguimiento","contamin","integer"
"afecciones","costas_transectos_de_seguimiento","nutrientes","integer"
"afecciones","costas_transectos_de_seguimiento","ruido","integer"
"afecciones","costas_transectos_de_seguimiento","est_eco_dma","integer"
"afecciones","costas_transectos_de_seguimiento","meteo","integer"
"afecciones","costas_transectos_de_seguimiento","patog","integer"
"afecciones","costas_transectos_de_seguimiento","actividad","integer"
"afecciones","costas_transectos_de_seguimiento","otros","integer"
"afecciones","costas_transectos_de_seguimiento","proposito","character varying"
"afecciones","costas_transectos_de_seguimiento","dh","character varying"
"afecciones","costas_transectos_de_seguimiento","dm","character varying"
"afecciones","costas_transectos_de_seguimiento","notas","character varying"
"afecciones","costas_transectos_de_seguimiento","autoridad","character varying"
"afecciones","costas_transectos_de_seguimiento","tipo_esta","character varying"
"afecciones","costas_transectos_de_seguimiento","frecuencia","character varying"
"afecciones","costas_transectos_de_seguimiento","gdb_geomattr_data","character varying"
"afecciones","costas_transectos_de_seguimiento","geom","USER-DEFINED"
"afecciones","costas_zim_activ_eco_afect_q100","gid","integer"
"afecciones","costas_zim_activ_eco_afect_q100","id","character varying"
"afecciones","costas_zim_activ_eco_afect_q100","objectid","integer"
"afecciones","costas_zim_activ_eco_afect_q100","id_econom","character varying"
"afecciones","costas_zim_activ_eco_afect_q100","cod_arpsi","character varying"
"afecciones","costas_zim_activ_eco_afect_q100","superficie","integer"
"afecciones","costas_zim_activ_eco_afect_q100","id_act_eco","character varying"
"afecciones","costas_zim_activ_eco_afect_q100","tip_act_ec","character varying"
"afecciones","costas_zim_activ_eco_afect_q100","prop_afect","character varying"
"afecciones","costas_zim_activ_eco_afect_q100","dano_ec_est","double precision"
"afecciones","costas_zim_activ_eco_afect_q100","ries_an_es","double precision"
"afecciones","costas_zim_activ_eco_afect_q100","otras_cons","character varying"
"afecciones","costas_zim_activ_eco_afect_q100","gdb_geomattr_data","character varying"
"afecciones","costas_zim_activ_eco_afect_q100","geom","USER-DEFINED"
"afecciones","costas_zim_area_imp_medamb_q100","gid","integer"
"afecciones","costas_zim_area_imp_medamb_q100","id","character varying"
"afecciones","costas_zim_area_imp_medamb_q100","objectid","integer"
"afecciones","costas_zim_area_imp_medamb_q100","id_zopr","character varying"
"afecciones","costas_zim_area_imp_medamb_q100","cod_arpsi","character varying"
"afecciones","costas_zim_area_imp_medamb_q100","cod_ma_dma","character varying"
"afecciones","costas_zim_area_imp_medamb_q100","afe_ma_dma","character varying"
"afecciones","costas_zim_area_imp_medamb_q100","z_p_recrea","character varying"
"afecciones","costas_zim_area_imp_medamb_q100","afe_recrea","character varying"
"afecciones","costas_zim_area_imp_medamb_q100","z_p_habita","character varying"
"afecciones","costas_zim_area_imp_medamb_q100","afe_habita","character varying"
"afecciones","costas_zim_area_imp_medamb_q100","otras_afe","character varying"
"afecciones","costas_zim_area_imp_medamb_q100","gdb_geomattr_data","character varying"
"afecciones","costas_zim_area_imp_medamb_q100","geom","USER-DEFINED"
"afecciones","costas_zim_area_imp_medamb_q500","gid","integer"
"afecciones","costas_zim_area_imp_medamb_q500","id","character varying"
"afecciones","costas_zim_area_imp_medamb_q500","objectid","integer"
"afecciones","costas_zim_area_imp_medamb_q500","id_zopr","character varying"
"afecciones","costas_zim_area_imp_medamb_q500","cod_arpsi","character varying"
"afecciones","costas_zim_area_imp_medamb_q500","cod_ma_dma","character varying"
"afecciones","costas_zim_area_imp_medamb_q500","afe_ma_dma","character varying"
"afecciones","costas_zim_area_imp_medamb_q500","z_p_recrea","character varying"
"afecciones","costas_zim_area_imp_medamb_q500","afe_recrea","character varying"
"afecciones","costas_zim_area_imp_medamb_q500","z_p_habita","character varying"
"afecciones","costas_zim_area_imp_medamb_q500","afe_habita","character varying"
"afecciones","costas_zim_area_imp_medamb_q500","otras_afe","character varying"
"afecciones","costas_zim_area_imp_medamb_q500","gdb_geomattr_data","character varying"
"afecciones","costas_zim_area_imp_medamb_q500","geom","USER-DEFINED"
"afecciones","costas_zim_laminas_q100","gid","integer"
"afecciones","costas_zim_laminas_q100","id","character varying"
"afecciones","costas_zim_laminas_q100","objectid","integer"
"afecciones","costas_zim_laminas_q100","id_zona","character varying"
"afecciones","costas_zim_laminas_q100","zona","character varying"
"afecciones","costas_zim_laminas_q100","tipo_zona","character varying"
"afecciones","costas_zim_laminas_q100","long_km","double precision"
"afecciones","costas_zim_laminas_q100","area_km2","double precision"
"afecciones","costas_zim_laminas_q100","hipotesis","character varying"
"afecciones","costas_zim_laminas_q100","metodo_cal","character varying"
"afecciones","costas_zim_laminas_q100","num_perfil","integer"
"afecciones","costas_zim_laminas_q100","cota_max","double precision"
